image_path,en_caption,caption_es,caption_zh,caption_ur
/content/flickr30k_images/172327171.jpg,"A girl stands next to a bike parked in front of a building while two men , one carrying a guitar , walk by .","Una chica se para junto a una bicicleta estacionada en frente de un edificio, mientras que dos hombres, uno llevando una guitarra, caminar por.","一个女孩站在一辆自行车旁边, 车停在一栋大楼前, 而两个男人, 一个拿着吉他, 走过。",ایک لڑکی دو آدمیوں کے سامنے سائیکل چلاتی ہے اور ایک گھر کے سامنے چلتی رہتی ہے ۔
/content/flickr30k_images/172647823.jpg,A little Asian boy plays checkers on a table in a living room with another boy in a tye-dyed shirt .,Un niño asiático juega damas en una mesa en una sala de estar con otro niño en una camisa teñida.,"一个亚洲小男孩在起居室的桌子上玩跳棋,",ایشیا کے ایک چھوٹے لڑکے نے ایک گھر کے کمرے میں ایک اور لڑکے کے ساتھ گھر میں ایک میز پر چیک کیا.
/content/flickr30k_images/17266976.jpg,A crowded busy dock with people standing next to a freight car either loading or unloading it .aa .,Un muelle abarrotado con gente de pie junto a un coche de carga ya sea cargando o descargando .aa .,"一个拥挤的繁忙的码头,人们站在一辆货运车旁边,要么装货,要么卸货。",بِھیڑ کے ساتھ بڑی مصروف رہتی ہے اور اِسے شیشے کے اِردگِرد اُتار دیتی ہے ۔
/content/flickr30k_images/172719061.jpg,A woman with short red-hair sitting on a rocky beach tossing a rock into the water .,Una mujer con pelirrojo corto sentado en una playa rocosa lanzando una roca al agua.,一个红发短发的女人坐在岩石海滩上 把一块石头扔进水里,ایک عورت کے ساتھ تھوڑی دیر کے ساحل پر ایک پتھر پر بیٹھے ہوئے پتھر کو پانی میں تبدیل کر دیا جاتا ہے.
/content/flickr30k_images/17273391.jpg,A fisherman fishes at the bank of a foggy river .,Un pescador peces en la orilla de un río nebuloso.,一条在雾河岸边的渔夫鱼,ایک ماہی‌گیر دریا کے کنارے واقع ہے ۔
/content/flickr30k_images/172892648.jpg,Person dressed in heavy winter clothes with cap on walking in some deep snow,Persona vestida con ropa pesada de invierno con gorra al caminar en alguna nieve profunda,"身着重重冬衣,穿着帽子在深雪中行走的人",اِس سے ظاہر ہوتا ہے کہ اُن کا ایمان مضبوط ہوتا ہے اور اُن کا جوش ٹھنڈا پڑ جاتا ہے ۔
/content/flickr30k_images/172923228.jpg,A male is sitting down on the beach playing a guitar .,Un macho está sentado en la playa tocando una guitarra.,一只雄性坐在海滩上弹吉他,ایک نر کنارے پر بیٹھ کر ساحل پر بیٹھ جاتا ہے.
/content/flickr30k_images/173020287.jpg,"A man stands with his arm up in the air , holding a stick , while a dog jumps up .","Un hombre se para con su brazo en el aire, sosteniendo un palo, mientras que un perro salta hacia arriba.",一个人举起手臂 举着棍子 一只狗跳起来,ایک آدمی ہوا میں اپنا بازو تھام کر ایک چھڑی پکڑ لیتا ہے جبکہ ایک کتا ہل چلا جاتا ہے ۔
/content/flickr30k_images/17314123.jpg,A young boy of Latin American origins wearing shorts and seated on a matte on the ground seems to be unpacking a container of tropical fruits .,Un joven de origen latinoamericano que lleva pantalones cortos y está sentado sobre un mate en el suelo parece estar desempacando un recipiente de frutas tropicales .,"一名拉丁美洲籍的男孩穿着短裤坐在地上的一个垫子上,",لاطینی امریکیوں کا ایک نوجوان بچہ زمین پر چھوٹےچھوٹے کپڑے پہننا اور زمین پر اُس کے گرم پھل کا ایک بیگ دکھائی دیتا ہے ۔
/content/flickr30k_images/1731546544.jpg,A large black dog is playing in the ocean .,Un perro negro grande está jugando en el océano.,一只大黑狗在海洋里玩耍,ایک ہلکے کتا سمندر میں کھیل رہا ہے ۔
/content/flickr30k_images/173170364.jpg,A man wearing glasses and a striped shirt is eating at a bar with a blond woman in a red tank top .,Un hombre que lleva gafas y una camisa a rayas está comiendo en un bar con una mujer rubia en una camiseta roja.,一名戴眼镜和脱衣衫的男人在酒吧里 和一个穿着红色坦克顶部的金发女人吃饭,ایک آدمی کپڑے پہنتا ہے اور ایک چہرے کے پیچھے ایک لال عورت کے ساتھ کھانا کھا رہا ہے ۔
/content/flickr30k_images/1732047510.jpg,A large group of asian people are crowding around some sort of float at some sort of festival .,Un gran grupo de personas asiáticas se amontonan alrededor de algún tipo de carroza en algún tipo de festival.,"一群亚洲人聚集在某种节日上,",عام لوگوں کی ایک بڑی گروہ کسی قسم کی عید پر اُتر رہا ہے ۔
/content/flickr30k_images/1732217138.jpg,"Two people sitting , facing away , with dreadlocks .","Dos personas sentadas, de frente, con rastas.","两个人坐着, 脸朝外, 和铁蹄子。",دو لوگ دائیں طرف بیٹھے، خوف کے ساتھ،
/content/flickr30k_images/173227546.jpg,"A man in a yellow construction hat with a tool bag on his back , is drilling a wall labeled superior walls .","Un hombre en un sombrero de construcción amarillo con una bolsa de herramientas en su espalda, está perforando una pared etiquetada con paredes superiores.","身戴黄色建筑帽、背着工具袋的男子, 正在钻墙上贴有高墙标签的墙。",ایک کسان اپنی پیٹھ پر ایک آلے کے ساتھ ایک برتن بناتا ہے جو دیوار کو اُوپر سے اُونچے دیواروں پر اُتار رہا ہے ۔
/content/flickr30k_images/1732436777.jpg,A couple on the stairs are photographing a man and woman embracing in front of a building .,Una pareja en las escaleras están fotografiando a un hombre y una mujer abrazando delante de un edificio.,楼梯上的一对夫妇正在拍摄一对男人和女人 拥抱在大楼前的照片,دیواروں پر ایک جوڑے مرد اور عورت کی تصویر کر رہی ہے ایک عمارت کے سامنے.
/content/flickr30k_images/1732567333.jpg,"A man wearing a uniform is standing just inside the back of a delivery truck , while two other men are standing on the ground near the truck .","Un hombre que lleva un uniforme está de pie justo dentro de la parte posterior de un camión de reparto, mientras que otros dos hombres están de pie en el suelo cerca del camión.","身穿制服的男子正站在运货卡车的后面, 而另外两名男子站在卡车附近的地面上。",ایک شخص ایک ٹرک کے پیچھے کھڑا ہے جبکہ ٹرک کے قریب دو آدمی ٹرک کے قریب کھڑے ہیں ۔
/content/flickr30k_images/1733590931.jpg,A band appears to be playing bluegrass music at an indoor musical event .,Una banda parece estar tocando música bluegrass en un evento musical interior.,乐团似乎在室内音乐活动中播放蓝草音乐。,ایک گروہ نیلے موسیقی کے موقع پر نیلی موسیقی بجا رہا ہے ۔
/content/flickr30k_images/1733595275.jpg,"A police officer wearing dark pants , a long-sleeved blue shirt , white gloves , a white hat , and an orange "" TRAFFIC "" vest is standing in the street directing vehicles .","Un oficial de policía con pantalones oscuros, una camisa azul de manga larga, guantes blancos, un sombrero blanco, y un chaleco ""TRAFFIC"" naranja está de pie en la calle dirigiendo vehículos.","身穿黑裤子、长袖蓝衬衫、白手套、白帽子、橙色 "" Traffific "" 背心的警察正站在街头指挥车辆上。",ایک پولیس افسر نے سیاہ رنگ کا لباس پہن لیا، ایک طویل سفید چہرے، سفید رنگ کی سفید ٹوپی، ایک نادر ٹوپی
/content/flickr30k_images/1733671069.jpg,A young man with long brown hair and a white shirt sings into a microphone,Un joven con el pelo largo castaño y una camisa blanca canta en un micrófono,一个长棕色头发和白衬衫的年轻人唱着麦克风,ایک نوجوان سفید بال اور سفید چہرے سے سفید رنگ کا سفید رنگ ہوتا ہے
/content/flickr30k_images/1733676900.jpg,"An old man with a multicolored hat standing is standing front of a earth toned mosaic sign , with foreign language in the tiles .","Un hombre viejo con un sombrero multicolor de pie está de pie frente a un signo de mosaico tonificado tierra, con el idioma extranjero en las baldosas.","身着多色帽子的老人站在地上,",اِس کے علاوہ اُس نے اِس بات کا بھی ذکر کِیا کہ اُس نے اُن سے کہا : ” تُم اپنے آپ کو ہر طرح کے غم سے بچائے رکھو ۔ “
/content/flickr30k_images/1733724955.jpg,"Two women , one in a dark colored clothing and one in light colored clothing , rides a water slide .","Dos mujeres, una en una ropa de color oscuro y una en ropa de color claro, monta un tobogán de agua.","两名女性, 一名身着深色衣着, 一名身着浅色衣着,",اِن میں سے ایک کا لباس ہے اور اِن کی شکل میں رنگ‌برنگے رنگوں پر سوار ہوتا ہے ۔
/content/flickr30k_images/1733807750.jpg,A woman with a walkie talkie and a bicycle helmet and bicycle standing near another woman in a black jacket .,Una mujer con un walkie talkie y un casco de bicicleta y bicicleta de pie cerca de otra mujer en una chaqueta negra .,身着对讲机、自行车头盔和自行车的妇女站在身着黑夹克的另一名妇女旁边。,ایک عورت کے ساتھ سائیکل پر سائیکل اور سائیکل پر ایک اَور عورت کے قریب کھڑی رہتی ہے ۔
/content/flickr30k_images/1733825113.jpg,"Several people , some with umbrellas , milling about on an urban street near a white building with a mailbox and newspaper boxes in front of it , and a street sign that says "" Park Ave "" .","Varias personas , algunas con paraguas , molineando en una calle urbana cerca de un edificio blanco con un buzón y cajas de periódicos en frente de él , y un letrero de la calle que dice "" Park Ave "" .","一些人带着雨伞, 在一栋白色大楼附近的城市街道上磨磨, 前面有邮箱和报纸箱, 还有一条写着 "" 公园之门 "" 的街牌。","کئی لوگ، کچھ لوگوں کے ساتھ، کچھ لوگوں کے ساتھ، اور ایک سفید سڑک پر ایک سفید سی عمارت کے قریب ایک میل کی عمارت میں ایک میلے اور اخبار کے دفتر کے سامنے، اور ایک سڑک کے سامنے، جو کہ "" پارک"" بیان کرتا ہے."
/content/flickr30k_images/1733853950.jpg,Two men are standing in front of a concrete building using the atm .,Dos hombres están de pie frente a un edificio de hormigón usando el atm .,"两人站在水泥建筑前,",دو آدمی ایک ٹھوس عمارت کے سامنے کھڑے ہیں ۔
/content/flickr30k_images/1734643212.jpg,A man with a beard is wearing a bright red shirt and holding a strapped on guitar .,Un hombre con barba está usando una camisa roja brillante y sosteniendo una correa en la guitarra.,"一个留胡子的男人穿着一件亮红衬衫,",داڑھی رکھنے والا شخص ایک سرخ چہرے پر ایک سفید چہرے لگا ہوا ہے ۔
/content/flickr30k_images/173499538.jpg,"A group of people are standing behind a wooden fence , while a man in a light blue shirt stands on the other side .","Un grupo de personas están de pie detrás de una cerca de madera, mientras que un hombre con una camisa azul claro se para en el otro lado.","一群人站在木墙后面, 身着浅蓝色衬衫的男人站在另一边。",لوگوں کا ایک گروہ لکڑی کے باڑے کے پیچھے کھڑا ہے جبکہ ایک سفید رنگ کا ایک شخص دوسرے طرف کھڑا ہوتا ہے ۔
